,HOM_total,HOM_entertainment,HOM_entertainment_freq,HOM_food_dining,HOM_food_dining_freq,HOM_gas_transport,HOM_gas_transport_freq,HOM_health_fitness,HOM_health_fitness_freq,HOM_home,HOM_home_freq,HOM_kids_pets,HOM_kids_pets_freq,HOM_personal_care,HOM_personal_care_freq,HOM_travel,HOM_travel_freq,next_HOM_total,gender,HOM_grocery,HOM_grocery_freq,HOM_misc,HOM_misc_freq,HOM_shopping,HOM_shopping_freq,age,Cluster
11,0.01707755189026341,-0.4084913724009888,0.01577021250716618,1.228141015539646,0.4023189937799642,0.3635907924605547,0.20476584760729316,-0.30823219012824127,-0.02385298259987273,0.09070526047389592,0.11499282412943787,1.5327354935249837,0.6523353272715043,-0.08833607188775225,0.10799208761221923,0.16227332457730986,1.2494601474628764,0.08382272678898417,-0.9868703275903381,-0.22995471284110597,-0.15075843740151912,-0.14003043490724315,0.05336547412047121,-0.3423549053011387,0.023677402776926065,0.05998050544377781,1
12,0.47121212544304836,0.1728053657694305,0.8932793073348905,0.14213153864676623,0.019639707846371434,1.3563712960699708,1.4309916894111034,0.7331881742327004,1.1271500455635275,0.5275628009330862,0.9536959304578004,0.41033772517346484,0.9960349523247096,0.9358432391320246,0.8245611243376071,-0.27252100161367554,1.282617436856619,0.4819474097408706,-0.9868703275903381,0.5103748472728885,0.11965520305060101,0.157719283023648,0.7849585868741858,0.14551477582887293,0.4643613619281466,1.3951134723802494,1
13,0.8158747898195697,0.794982993428001,0.5874806833797745,0.8036059168324108,0.4405869223733235,-0.8420364280810023,-0.8493581216626488,1.125447178591104,0.39724568624039586,1.52080564066102,0.7010745128890167,-0.08360681097783082,0.2169824688707774,-0.05396745225915609,-0.6588624955500377,2.691576308254253,0.3542133338318302,0.8225298982978008,1.013304354222222,0.2621971090862014,0.5549552096320628,-0.21111295063519384,0.14278241012370277,0.8424833450371504,0.1286021549557879,-0.4963248974464187,2
14,-0.5423692860642538,-0.658144495416861,-0.5692358507113167,-0.9751170703752056,-0.783986792614173,0.061455889322235766,0.1473985567626707,-0.28915119076268203,-0.16421920554662892,-0.7627905268146988,-0.6933957120906705,-0.7096504018201365,-0.4245901645618729,-0.5767698474042693,-0.6211483357223858,0.14728300636810246,-0.5410334797992161,-0.549337113524792,1.013304354222222,-0.3347154850878611,-0.6783948090154119,-0.504524712113567,-0.5562954531742913,-0.6340044602753042,-0.5848861598604738,0.505024827755935,0
15,-0.10664073267809226,0.22602882459642246,0.20190850534941085,-0.1925433665855636,0.18546739841759494,-0.015209534469366398,-0.13943789746044288,0.771957713113926,0.4393555531244227,0.43453072151100647,0.3878239551037244,-0.043159972608807995,0.010762693838853993,-1.0206561965974277,-0.5708627892855165,-0.33022658323903903,0.055797729288148135,-0.12391984405402459,1.013304354222222,-0.22020445253485685,0.7198415757614042,0.3698886253855888,0.19155528430728375,-0.35760122516266774,-0.028784973312505072,-0.3294332765793598,1
16,0.9473326712409664,1.300089659383236,1.2522603006735047,0.7718837053404979,1.5503568515807422,1.6456952699024214,1.3377698417885917,1.8945435576836915,1.7868712934132813,1.8663136460471237,1.9742864574356878,1.291058646909052,1.270994652367274,-0.11363666729819646,0.40970536623343534,-0.36393465093259275,1.7136621989752712,0.9641233071947986,1.013304354222222,0.21719741071888382,1.6498006807308907,0.6873925638837817,1.3458466399853675,0.7624807061397927,1.1044023502192046,-0.27380273629034013,6
17,-1.1713893494247312,-1.00669859001429,-1.2207198756591724,-1.1937736539683892,-1.1283981499544065,-0.790944922291889,-0.7346235399734035,-0.8742594514510678,-0.9643066763431388,-1.3215134921637637,-1.3805259678777628,-1.445395560696885,-1.2380126105211255,-0.9342575159621207,-1.0737182536542096,-0.5300984085259177,-0.8394490843428983,-1.1679923784930226,-0.9868703275903381,-0.805433950313147,-1.1664584527582629,-0.906845933675611,-1.2066004422887044,-0.9742972350368706,-1.1724647720621009,1.005699690357112,0
18,0.6306633619748455,0.6152859206668241,-0.09059452625983057,0.6271481735791921,0.19822337461538145,-0.9232897681774846,-0.921067235218427,0.2872254463730078,0.20073297411493712,0.29215199714118967,0.20593653445420007,0.31729402581380683,0.33154901055517905,1.0210503531106034,0.5731333921532606,-0.5524300262686667,-0.10998871768056423,0.6314164322534221,-0.9868703275903381,1.155903021974096,0.4560233899544579,0.6789069752270767,0.23219934612693469,0.9360076377498056,0.3594366097492843,-0.8301081391805366,4
19,-0.9010365281868725,-0.7458369337563381,-1.1276507292380502,-1.015916219228022,-1.1539101023499794,-1.2668585413722309,-1.2079036894415407,-0.7548825215686749,-1.104672899289895,-0.4511059770596442,-0.8651782760374437,-1.3825751923376528,-1.2723825730264462,-1.0724514785806731,-1.3377173724477736,0.363959410639631,-1.303651135855293,-0.8882826840597915,1.013304354222222,-0.7770893843478486,-0.9158311762416637,-0.9188399523439963,-1.125312318649403,-0.6291333379754841,-1.1462335840173854,-1.275152461492694,0
20,2.0585138181641334,2.0057142373047534,1.0395308231395113,1.7821215648423863,1.3590172086139456,-0.5421679172448067,-0.5912053128618466,1.6485886987753933,1.4499923583410665,1.276032987542673,1.2871562016485956,1.6642895340563328,1.5230410440729576,2.008482960199586,1.5662729342814294,-0.5766216963258645,0.1552695974693755,2.073312511342774,-0.9868703275903381,2.95944557954073,1.9993597769250946,1.5853351854607605,1.6872567592704344,2.3521101611760558,2.3162832378850613,-0.774477598891517,3
21,-0.06515618271860718,0.09711719188278582,-0.1836636726809529,0.13260868187402788,-0.1461879827248521,-1.0079444944999987,-0.9856054374186276,0.45338061300683075,-0.15018258325195322,0.6042967299660543,-0.04668488311458386,-0.7387657370014705,-0.5506133604147148,-0.5653161653670326,-0.9982899339989058,1.3504547779362848,-0.6073480585867012,-0.09073635013107376,1.013304354222222,-0.21847651819471478,-0.10459025488530331,-0.6517010169382503,-0.588810702630012,-0.04627206408438568,-0.6635797239946202,-1.108260840625635,0
22,-1.1866100385237415,-1.0868228462794425,-1.273902245042671,-1.3157103171346094,-1.3835176739101347,-0.8264713107739293,-0.748965362684559,-0.7378690425589048,-0.8239404533963827,-1.0568075619763808,-1.036960839984217,-1.2356110261710382,-1.077619452162963,-0.994896141162567,-1.086289640263427,-0.4979866338821349,-1.3368084252490353,-1.1845676273233687,1.013304354222222,-0.8885696665408052,-1.2258175445648256,-0.9583519845021534,-1.1984716299247744,-1.0334731059740652,-1.1724647720621009,0.3381332068888761,0
23,-1.2167482307071538,-1.079180014770177,-1.3004934297344202,-1.3183139910337114,-1.3197377929212026,-0.7734022548534021,-0.6844271604843586,-1.0452396171839935,-1.245039122236651,-1.323093773608355,-1.2592676874447466,-1.4354475549914139,-1.2380126105211255,-1.0650471035718092,-1.048575480435775,-0.5463892064429132,-1.4362802934302628,-1.2155748850067836,-0.9868703275903381,-0.9856703875639162,-1.1862448166937838,-0.7712488842988944,-1.0684106321018918,-0.943170596148501,-1.0465550694474666,0.004349965154758157,0
24,1.474695279824759,0.7411829868375296,1.518172147590997,0.304646868289951,1.4227970896028779,2.7410686772991215,2.8149775810376263,1.422981725282102,1.6605416927612007,1.2997835470900991,1.9944961708411901,1.43443330589958,2.27918021919001,2.4615787059261005,2.383413063880556,-0.1171787005183952,0.6857862277692549,1.4714000049653977,-0.9868703275903381,1.180612166179755,1.8674506840216212,1.5470557721373106,2.191243125834105,0.8200684405539788,1.896584229169613,-1.3307830017817135,5
25,1.5600956958702714,1.1194983816886193,0.9597572690642636,1.949509802724899,1.3845291610095185,-0.4547230474641527,-0.5123252879504905,1.6882883863360454,0.8323809773753396,2.636195128265935,1.590301902731136,0.6838988983240301,1.0876881856722311,0.4540640604526592,-0.31943505710116993,3.410181098223593,0.917887253525452,1.5682379664161668,1.013304354222222,0.7337948563030329,1.2804552206011655,0.024617097260662264,0.7280569003266748,1.519034734854934,0.7266732423753014,-0.27380273629034013,2
26,0.048250021524619546,-0.2786680636095635,0.22849969004115997,1.621052995957598,0.42783094617553696,0.3327170401058768,0.17608220218498194,-0.6864165143425071,-0.2765121839040337,0.3510442450717254,0.24635596126520534,1.504845941105673,0.5033988230817816,0.11027435943592438,0.1834204072675232,-0.1033624773693175,0.917887253525452,0.0388464193038069,-0.9868703275903381,-0.10887573426476733,0.014127928727822554,-0.08482293655302438,-0.0360514618827607,-0.36413685682224173,-0.04452368613933437,1.0613302306461316,1
27,-1.1493063731962825,-1.0956092436005682,-1.1143551368921756,-0.4575483183788412,-0.9625704593831829,-0.9043831904059381,-0.921067235218427,-1.307546254395938,-1.245039122236651,-1.111008499167463,-1.1986385472282384,-1.0796930559528408,-1.2150993021842451,-1.0878282423648498,-0.9102902277343843,-0.5997381810471867,-1.4362802934302628,-1.1385326581517805,-0.9868703275903381,-0.9383032290355785,-1.1598629981130892,-1.0424663247054247,-1.230986879380495,-0.7480202128087129,-1.072786257492182,1.1725913112241708,0
28,0.3641925132281693,1.0254226225187728,1.0395308231395113,0.37720291125560135,1.0783857322626444,0.7893789090280976,0.5776532380973408,0.6960881933608769,0.8744908442593664,0.8038404178967372,0.8930667902412923,0.44909362217533294,0.48048551474490164,-0.47206850096116737,-0.06800732491682325,-0.45652422697319994,0.6857862277692549,0.36972775391179763,1.013304354222222,-0.020062444048457227,1.1683324916332132,0.409199560224755,1.0125653330642306,0.31363911389157684,0.5273162132354637,-0.8301081391805366,1
29,0.19933417882799048,1.673821261271787,1.1193043772147588,-0.5079718945370917,0.9125580416914207,0.17525011645993926,0.26213313845191594,0.23684200043625525,0.972747200322096,-1.1471120979951064,-1.1380094070117304,-0.8529551872004522,-0.5964399770884755,0.012558320067328545,0.45999091267030445,-0.5986016350490425,-0.34208974343676163,0.20684315913069398,1.013304354222222,-0.8157418813599798,-0.28266753030499236,2.5583212217450995,0.8337314610577669,0.48769385503772755,-0.17567962636291176,-1.4976746226487725,8
30,-0.5414760464475298,-0.5860347295498287,-0.5027578889819434,0.3829651809885328,-0.2992596970982891,-0.3502089237613198,-0.4262743516835563,-0.9287873573265326,-0.6555009858602753,-0.438193687520977,-0.5418228615494003,0.260951939315753,-0.4245901645618729,-0.20730844864967676,-0.055435938307605834,-0.13104895768350056,0.6194716489817699,-0.5543109523985034,-0.9868703275903381,-0.49817321517023183,-0.5662720800474597,-0.4437304788661326,-0.7026140757250343,-0.7708253511015565,-0.653087248776734,0.6162859083339743,0
31,0.837585032451247,0.8929992897912155,0.7204366068385207,0.8479154423883934,0.47885485096668273,-0.8019784535099465,-0.8063326535291818,0.9283781085053419,0.22880621870428824,1.8920167879254808,0.9638007871605521,-0.20031370753334396,0.06804596468105503,-0.0627603053637837,-0.6714338821592551,2.8881053511936483,0.48684249140679986,0.8468138830954967,1.013304354222222,0.1719854172400939,0.4032597527930685,-0.2486400445242042,0.08588072357619175,0.8246753965349191,0.10237096691107254,-1.0526303003366153,2
32,-0.8463551626227291,-0.7567500458303538,-1.1276507292380502,-0.9441182392624914,-1.090130221361047,-1.3053476595056983,-1.2437582462194299,-0.879965148287147,-1.2029292553526243,-0.6029887601073464,-1.0066462698759628,-1.3172693198437004,-1.2265559563526856,-0.9923514394888764,-1.2748604394016871,0.7283116965459513,-1.0715501100990956,-0.8434635196933395,1.013304354222222,-0.8367078719583871,-1.0015720866289213,-0.9894188270185814,-1.2391156917444253,-0.4671711370145716,-1.025570119011694,-0.3850638168683794,0
33,0.9161506177684728,0.9174080667310307,1.518172147590997,1.3637897006197859,1.9713040661076942,1.3982126613049923,1.0437624762099,2.2385784739256827,1.6745783150558768,2.073761936916526,1.8934476038136767,1.321689241237577,1.0074916064931496,-0.37710922173906974,0.45999091267030445,-0.5059937423928326,1.448403883825331,0.8764158287050943,1.013304354222222,0.38437241764118757,2.0191461408606153,0.9599153413519756,1.6384838850868533,0.4045871311181265,0.8840603706435943,-0.10691111542328115,6
34,0.21558059763041543,0.2162656314776664,0.4545247599210285,1.6278656536384073,0.28751520799988645,0.21459737149891744,0.11871491134035916,-0.5183680830548634,-0.4028417845561142,0.3817742478446064,0.49897737883398946,1.6149966966343412,0.44611555223958066,-0.16685072144474972,0.2337059537043926,0.762864160218787,0.984201832312937,0.22643029666620504,-0.9868703275903381,-0.13306998361051242,-0.04523116307874038,0.07961541849289477,-0.011665024790970206,-0.3866202876178356,-0.10747853744665156,1.951418875270446,1
35,0.4969967943966247,-0.008337047115069298,0.6406630527632731,0.23665158997534463,0.09617556503308994,1.510898261853873,1.5600680938115046,0.9531765787408977,1.1271500455635275,0.5575737676593884,0.8324376500247841,0.49886958570222495,1.0991448398406711,0.7941351646783759,0.774275577900738,-0.37366077381759893,1.3157747262503616,0.5183956372905081,-0.9868703275903381,0.39642465404422156,0.060296111244038074,0.22156588629147977,0.7849585868741858,0.30282764957749986,0.4958387875818052,2.2852021170045638,1
36,-1.2482471983948316,-0.938094171017779,-1.1143551368921756,-1.3979997899285863,-1.3197377929212026,-0.8485755271822104,-0.7417944513289811,-0.9118939734627141,-0.8800869425750852,-1.3307395235703054,-1.299687114255752,-1.2654350793988185,-1.2036426480158051,-1.067114673681683,-1.0360040938265578,-0.588584277975954,-0.9389209525241258,-1.2383194234997954,-0.9868703275903381,-0.9067594496740142,-1.2456039085003467,-1.0355580931445545,-1.1659563804690538,-1.038521036621967,-1.1882034848889302,0.39376374717789575,0
37,1.2687672202428777,0.5020601990058693,1.3320338547487525,-0.10605234200007699,1.3335052562183731,2.6740453085421994,2.7504393788374255,1.1025160701347525,1.5342120921091202,1.367086918907721,2.247117588409974,1.2587570751020034,2.244810256684689,2.104270277267884,2.3582702906621216,-0.44312195933674214,0.6526289383755123,1.2901306766730791,-0.9868703275903381,0.8878630165297401,1.5376779517629384,1.5575137304807258,2.2725312494734062,0.8223277164574286,2.0959412583094506,-0.3850638168683794,5
38,1.4193006953872942,0.4238164731868869,1.4915809628992478,0.19085318904984716,1.8054763755364702,2.9908332588966795,3.123326769327473,1.0133301180218073,1.337699379983662,1.9621451724772156,2.4593195791677527,1.7000069272083653,2.1646136775056077,1.8630411419211466,2.2451278111791657,-0.10472340190859426,0.6857862277692549,1.3975261778219814,-0.9868703275903381,1.1865162939067695,1.8608552293764475,0.6150289505031525,1.9880228167358502,1.0745715031790435,1.7601820513370925,-0.5519554377354384,5
39,0.11292940244788398,-0.16891115824458441,0.13543054362003762,-0.3334960153364716,-0.38855153048279384,0.5906051579402363,0.6206787062308078,0.39291388442373404,0.4533921754190981,0.04620172276433494,0.35750938499547036,-0.33621588300880606,0.17115585219701662,0.4798670324832072,0.3845625930150005,1.0909724430013672,0.6526289383755123,0.11394818780859275,1.013304354222222,0.14124804244374886,-0.2167129838532556,-0.6654707967537963,-0.190498896797434,-0.16463792970255614,0.05515482843058466,0.05998050544377781,1
40,0.6362455591562343,0.2947205993146728,1.1193043772147588,0.20326461267924884,0.24924727940652722,0.9281921416162636,1.0652752102766336,1.4106519569644327,1.7447614265292544,0.6580119183612259,0.9638007871605521,0.9098801356972551,1.1335148023459918,1.1837774614284873,1.0257033100850848,1.1005639387616941,1.5147184626128165,0.637558541087024,-0.9868703275903381,0.5220954385764087,0.1988006587926849,-0.0820497686139045,0.3460027192219571,-0.08572961939746923,0.3856677977939999,0.3381332068888761,1
41,1.5645973800572666,0.9155338894282598,1.6112412940121197,0.6651058248465946,1.6779166135586063,2.635878591005915,2.728926644770692,1.0260602034926471,1.4359557360463913,1.3794207838933628,2.045020454354947,1.947439362916988,2.599966535906335,1.6019163777149281,2.1696994915238617,1.2364631523947633,1.2494601474628764,1.5425121334534944,-0.9868703275903381,0.9924870115778106,1.5772506796339802,0.857507429411752,1.9880228167358502,1.0163345996525204,2.0224939317842474,-0.0512805751342615,5
42,0.4840411288813305,0.20284620433265743,0.866688122643141,0.36032733884772056,0.18546739841759494,1.556884092758246,1.6102644733005493,0.8227767983056002,1.1271500455635275,0.36256639825367437,0.6101308025642544,1.1039391151474458,1.3626478857147954,0.9346516724752966,0.736561418073086,-0.5371411472251361,1.448403883825331,0.44575291206998013,-0.9868703275903381,0.4274841681888207,0.08008247517955905,0.5578697308476565,0.7524433374184654,-0.09343647558768066,0.4486226491013171,1.951418875270446,1
43,-0.8781349108655844,-0.7996623529204064,-1.1808330986215487,-0.8186860633734995,-0.9753264355809694,-1.2305543165051676,-1.186390955374807,-0.7648975148183014,-1.1187095215845706,-0.4442943089117246,-0.8550734193346923,-1.4001533962783854,-1.2952958813633266,-1.0676650159087313,-1.3251459858385561,0.4665306263529013,-1.2373365570678079,-0.877686838356048,1.013304354222222,-0.7069189847414721,-0.8366857204995798,-0.9876888514217267,-1.2472445041083555,-0.6607642468270225,-1.1567260592352717,-0.21817219600132046,0
44,1.6775723115842849,1.5291109492101318,1.411807408824,1.3462749770549423,0.8615341369002752,-0.610862016233965,-0.6485726037064693,1.737393172189434,0.8744908442593664,2.5047026096413165,1.4690436222981198,0.7353198862742235,1.1449714565144318,0.6451413669804099,-0.1937211910089966,4.140270406175794,1.3489320156441038,1.7182176092477317,1.013304354222222,0.6417279586693578,1.1353552184073448,0.07020065249174513,0.6548975890513034,1.680844190142355,0.8211055193362772,-0.10691111542328115,2
45,1.0569761829244306,0.22873685197034113,0.8533925302972666,-0.0632812384149244,0.9253140178892075,2.204857756939127,2.262817406658132,0.5826336025386321,0.677978132133908,0.8984799423473901,1.4589387655953683,1.0297433230455337,1.6261509315889195,1.4129318863533378,1.9057003727302972,0.6972641172686822,0.32105604443808783,1.040824446250669,-0.9868703275903381,0.7604009259823443,1.2738597659559918,0.7764095489933442,1.3133313905296466,0.6548462702876024,1.272281953705384,-1.108260840625635,5
46,-0.09957938664030128,-0.09272902745865007,-0.4229843349066958,0.023692865533383258,-0.22272383991157058,-1.0987847579305288,-1.064485462329984,0.1633343518869157,-0.37476853996676307,0.7768350218451329,0.0745733973184326,-0.62788430314886,-0.4131335103934326,-0.6238064362774881,-1.0234327072173404,1.1431207634528868,-0.739977216161671,-0.09346732812842826,1.013304354222222,-0.23750175124421505,-0.15075843740151912,-0.5684413403406904,-0.46687851717105944,0.019631939909111294,-0.600624872687303,-0.607585978024458,0
47,-0.030474474189839736,0.020601521068391925,-0.2634372267562005,0.00014832058850698247,-0.27374774470271607,-1.0498254107376486,-1.0214599941965168,0.21545093561622064,-0.3326586730827362,0.6178273905047793,-0.0163703130063298,-0.8334464752289769,-0.6537232479306764,-0.44779285483595954,-0.9228616143436017,1.6534757081586977,-0.375247032830504,-0.028023350668540732,1.013304354222222,-0.37038000762061435,-0.33543116746638146,-0.5787475779389737,-0.4262344553514087,0.14901903359159796,-0.495700120508441,-0.8301081391805366,0
48,-1.2004566124518887,-1.0948849852530564,-1.1808330986215487,-0.6975396684982531,-1.090130221361047,-0.8908147994739772,-0.8708708557293824,-1.2786998712997883,-1.1888926330579486,-1.0332759089586907,-1.0874851234979737,-1.0576828687357394,-1.2265559563526856,-1.2051066758499425,-1.2245748929648177,-0.610142018709491,-1.1378646888865804,-1.1979599378591408,1.013304354222222,-0.871943579489858,-1.0543357237903106,-0.8940026379368443,-1.2553733164722856,-1.069720909737353,-1.1357411087994993,0.17124158602181713,0
49,-1.1774222460212571,-1.0194557019599302,-1.1143551368921756,-1.3388857398996892,-1.3452497453167753,-0.8896222768189731,-0.7991617421736039,-0.822328897457648,-0.8660503202804095,-1.2942188838356465,-1.2895822575530005,-1.285937993024182,-1.2265559563526856,-0.8907198918902266,-0.973147160780471,-0.6097106624120486,-1.1710219782803228,-1.1697043914566452,1.013304354222222,-0.8613663188239933,-1.2324129992099995,-0.839185663394059,-1.1903428175608441,-0.9305758784065797,-1.1304948711905562,1.784527254403387,0
50,-0.2616733017829806,-0.7238471161657769,-0.4096887425608211,0.5893664127464574,-0.2992596970982891,-0.42326561819189984,-0.46929981981702334,-1.0415237320798527,-0.7537573419230047,-0.4326363378098663,-0.5620325749549029,0.21893593930023234,-0.28711031454059077,-0.3572741810146772,-0.2565781240550831,1.9825199699985732,-0.34208974343676163,-0.2132646198330418,1.013304354222222,-0.6114437471838126,-0.6915857183057592,-0.39835520300114746,-0.5237802037185706,-0.6631532519326152,-0.4852076452905547,0.39376374717789575,0
51,-0.2721270674989602,0.1290735031808781,0.5608894986880252,-0.5409947043135228,0.49161082716446924,0.5478960676778546,0.6135077948752301,-0.08226022158352889,0.03229350657882981,-0.7679963477919266,-0.733815138901676,-0.2930419774526123,0.06804596468105503,-0.5718066693383209,-0.06800732491682325,-0.5825498689656616,0.5531570701942848,-0.19122539224861476,-0.9868703275903381,-0.756584422685549,-0.4211720778536392,-0.20729838586558522,0.11839597303191228,0.4013773795683311,0.438130173883431,-1.608935703226812,1
52,-0.9985683996678141,-1.1044480543547373,-1.234015468005047,-1.3090512539178767,-1.332493769118989,-0.8665448660429901,-0.7776490081068703,-1.0801001768048428,-1.1467827661739218,-1.0311571494081064,-1.036960839984217,-1.3163849195772899,-1.1921859938473651,-1.020340633393845,-1.1114324134818616,0.7132041519968869,-1.0052355313116108,-1.008950394406743,1.013304354222222,-0.844661017179213,-1.2060311806293047,-0.915221996113937,-1.0927970691936824,-0.918440966989996,-1.1304948711905562,0.22687212631083678,0
53,0.19458098364553625,0.08480956483264057,0.5741850910338999,-0.2658302219206095,0.606414612944547,0.9206175253553333,1.0437624762099,0.30390689762632417,0.31302595247234194,0.36457490561045036,0.903171646944044,0.39457024593168094,1.0074916064931496,1.264304141971528,1.1137030163496058,-0.28792435950472267,-0.010516849499336883,0.16623828749370279,-0.9868703275903381,0.42856307095682517,0.8715370326003987,0.19662353444539069,0.8743755228774178,-0.5145385119470262,0.5063312627996912,-1.275152461492694,1
